# Time	cat	INT2	INT1	react2	react1	INT3	prod	
249000	2.7505e-06	7.83137e-06	0.000731128	0.0579725	0.0572414	0.199258	0.142761	
250000	2.80494e-06	7.82927e-06	0.000738137	0.0574067	0.0566685	0.199251	0.143334	
251000	2.86099e-06	7.82711e-06	0.000745277	0.0568409	0.0560957	0.199244	0.143907	
252000	2.91873e-06	7.82488e-06	0.000752553	0.0562754	0.0555228	0.199237	0.14448	
253000	2.97822e-06	7.8226e-06	0.000759969	0.05571	0.05495	0.199229	0.145053	
254000	3.03953e-06	7.82026e-06	0.000767529	0.0551448	0.0543772	0.199222	0.145626	
255000	3.10273e-06	7.81785e-06	0.000775236	0.0545797	0.0538045	0.199214	0.146199	
256000	3.16791e-06	7.81538e-06	0.000783096	0.0540148	0.0532317	0.199206	0.146771	
257000	3.23514e-06	7.81283e-06	0.000791111	0.0534501	0.052659	0.199198	0.147344	
258000	3.30451e-06	7.81022e-06	0.000799288	0.0528856	0.0520863	0.19919	0.147917	
259000	3.37612e-06	7.80752e-06	0.00080763	0.0523213	0.0515137	0.199181	0.14849	
260000	3.45006e-06	7.80475e-06	0.000816143	0.0517572	0.050941	0.199173	0.149062	
261000	3.52643e-06	7.8019e-06	0.000824832	0.0511933	0.0503684	0.199164	0.149635	
262000	3.60534e-06	7.79896e-06	0.000833702	0.0506295	0.0497958	0.199155	0.150208	
263000	3.6869e-06	7.79594e-06	0.000842759	0.0500661	0.0492233	0.199146	0.15078	
264000	3.77122e-06	7.79284e-06	0.000852008	0.0495028	0.0486508	0.199136	0.151353	
265000	3.85844e-06	7.78963e-06	0.000861455	0.0489397	0.0480783	0.199127	0.151926	
266000	3.94869e-06	7.78632e-06	0.000871108	0.0483769	0.0475058	0.199117	0.152498	
267000	4.0421e-06	7.78291e-06	0.000880971	0.0478144	0.0469334	0.199107	0.153071	
268000	4.13883e-06	7.7794e-06	0.000891052	0.047252	0.046361	0.199097	0.153643	
269000	4.23904e-06	7.77577e-06	0.000901359	0.04669	0.0457886	0.199087	0.154216	
270000	4.3429e-06	7.77204e-06	0.000911897	0.0461282	0.0452163	0.199076	0.154788	
271000	4.45056e-06	7.76817e-06	0.000922676	0.0455667	0.044644	0.199065	0.15536	
272000	4.56222e-06	7.76418e-06	0.000933703	0.0450054	0.0440717	0.199054	0.155933	
273000	4.67809e-06	7.76007e-06	0.000944986	0.0444445	0.0434995	0.199043	0.156505	
274000	4.79838e-06	7.75581e-06	0.000956534	0.0438839	0.0429273	0.199031	0.157077	
275000	4.9233e-06	7.75142e-06	0.000968356	0.0433235	0.0423552	0.199019	0.15765	
276000	5.0531e-06	7.74687e-06	0.000980462	0.0427635	0.0417831	0.199007	0.158222	
277000	5.18804e-06	7.74217e-06	0.000992861	0.0422039	0.041211	0.198994	0.158794	
278000	5.32838e-06	7.73731e-06	0.00100556	0.0416445	0.040639	0.198981	0.159366	
279000	5.47441e-06	7.73227e-06	0.00101858	0.0410856	0.040067	0.198968	0.159938	
280000	5.62644e-06	7.72706e-06	0.00103192	0.040527	0.0394951	0.198955	0.160511	
281000	5.7848e-06	7.72167e-06	0.00104561	0.0399688	0.0389232	0.198941	0.161083	
282000	5.94984e-06	7.71608e-06	0.00105964	0.039411	0.0383513	0.198927	0.161655	
283000	6.12194e-06	7.71028e-06	0.00107403	0.0388536	0.0377795	0.198912	0.162227	
284000	6.3015e-06	7.70428e-06	0.0010888	0.0382966	0.0372078	0.198897	0.162799	
285000	6.48896e-06	7.69804e-06	0.00110397	0.0377401	0.0366361	0.198882	0.16337	
286000	6.68477e-06	7.69158e-06	0.00111953	0.037184	0.0360644	0.198866	0.163942	
287000	6.88944e-06	7.68487e-06	0.00113552	0.0366284	0.0354929	0.19885	0.164514	
288000	7.10349e-06	7.67789e-06	0.00115195	0.0360733	0.0349213	0.198833	0.165086	
289000	7.32751e-06	7.67065e-06	0.00116884	0.0355187	0.0343499	0.198816	0.165657	
290000	7.56212e-06	7.66313e-06	0.00118619	0.0349646	0.0337784	0.198799	0.166229	
291000	7.80797e-06	7.6553e-06	0.00120404	0.0344111	0.0332071	0.19878	0.166801	
292000	8.0658e-06	7.64716e-06	0.0012224	0.0338582	0.0326358	0.198762	0.167372	
