t(s),cat,react1,react2,int1,int2,int3,prod,water
1.71000000e+05,8.79477527e-07,1.01970401e-01,1.02387655e-01,8.34509640e-04,2.37260380e-05,5.98721871e-01,1.96060958e-01,0.00000000e+00
1.72000000e+05,8.89369158e-07,1.01396563e-01,1.01816137e-01,8.39146498e-04,2.37246965e-05,5.98714887e-01,1.97208652e-01,0.00000000e+00
1.73000000e+05,8.99428049e-07,1.00822733e-01,1.01244651e-01,8.43834699e-04,2.37233344e-05,5.98707826e-01,1.98356332e-01,0.00000000e+00
1.74000000e+05,9.09657981e-07,1.00248910e-01,1.00673198e-01,8.48575091e-04,2.37219512e-05,5.98700686e-01,1.99503999e-01,0.00000000e+00
1.75000000e+05,9.20062842e-07,9.96750939e-02,1.00101778e-01,8.53368545e-04,2.37205464e-05,5.98693466e-01,2.00651652e-01,0.00000000e+00
1.76000000e+05,9.30646630e-07,9.91012848e-02,9.95303928e-02,8.58215947e-04,2.37191195e-05,5.98686165e-01,2.01799292e-01,0.00000000e+00
1.77000000e+05,9.41413459e-07,9.85274830e-02,9.89590421e-02,8.63118206e-04,2.37176702e-05,5.98678781e-01,2.02946917e-01,0.00000000e+00
1.78000000e+05,9.52367558e-07,9.79536885e-02,9.83877266e-02,8.68076248e-04,2.37161978e-05,5.98671312e-01,2.04094528e-01,0.00000000e+00
1.79000000e+05,9.63513283e-07,9.73799014e-02,9.78164469e-02,8.73091023e-04,2.37147020e-05,5.98663758e-01,2.05242124e-01,0.00000000e+00
1.80000000e+05,9.74855115e-07,9.68061217e-02,9.72452035e-02,8.78163500e-04,2.37131821e-05,5.98656117e-01,2.06389706e-01,0.00000000e+00
1.81000000e+05,9.86397664e-07,9.62323497e-02,9.66739970e-02,8.83294673e-04,2.37116377e-05,5.98648387e-01,2.07537273e-01,0.00000000e+00
1.82000000e+05,9.98145681e-07,9.56585852e-02,9.61028280e-02,8.88485555e-04,2.37100683e-05,5.98640567e-01,2.08684826e-01,0.00000000e+00
1.83000000e+05,1.01010405e-06,9.50848286e-02,9.55316972e-02,8.93737185e-04,2.37084731e-05,5.98632655e-01,2.09832363e-01,0.00000000e+00
1.84000000e+05,1.02227781e-06,9.45110797e-02,9.49606051e-02,8.99050624e-04,2.37068518e-05,5.98624650e-01,2.10979885e-01,0.00000000e+00
1.85000000e+05,1.03467215e-06,9.39373389e-02,9.43895523e-02,9.04426960e-04,2.37052037e-05,5.98616550e-01,2.12127392e-01,0.00000000e+00
1.86000000e+05,1.04729241e-06,9.33636060e-02,9.38185397e-02,9.09867305e-04,2.37035281e-05,5.98608354e-01,2.13274883e-01,0.00000000e+00
1.87000000e+05,1.06014409e-06,9.27898813e-02,9.32475677e-02,9.15372796e-04,2.37018245e-05,5.98600059e-01,2.14422358e-01,0.00000000e+00
1.88000000e+05,1.07323286e-06,9.22161648e-02,9.26766371e-02,9.20944599e-04,2.37000923e-05,5.98591663e-01,2.15569817e-01,0.00000000e+00
1.89000000e+05,1.08656458e-06,9.16424567e-02,9.21057486e-02,9.26583907e-04,2.36983307e-05,5.98583166e-01,2.16717260e-01,0.00000000e+00
1.90000000e+05,1.10014527e-06,9.10687570e-02,9.15349029e-02,9.32291940e-04,2.36965390e-05,5.98574565e-01,2.17864686e-01,0.00000000e+00
1.91000000e+05,1.11398114e-06,9.04950658e-02,9.09641008e-02,9.38069950e-04,2.36947167e-05,5.98565858e-01,2.19012096e-01,0.00000000e+00
1.92000000e+05,1.12807860e-06,8.99213833e-02,9.03933429e-02,9.43919217e-04,2.36928628e-05,5.98557044e-01,2.20159490e-01,0.00000000e+00
1.93000000e+05,1.14244428e-06,8.93477096e-02,8.98226301e-02,9.49841052e-04,2.36909769e-05,5.98548120e-01,2.21306866e-01,0.00000000e+00
1.94000000e+05,1.15708497e-06,8.87740447e-02,8.92519631e-02,9.55836800e-04,2.36890579e-05,5.98539084e-01,2.22454225e-01,0.00000000e+00
1.95000000e+05,1.17200773e-06,8.82003889e-02,8.86813428e-02,9.61907838e-04,2.36871052e-05,5.98529935e-01,2.23601566e-01,0.00000000e+00
1.96000000e+05,1.18721982e-06,8.76267422e-02,8.81107699e-02,9.68055576e-04,2.36851180e-05,5.98520670e-01,2.24748890e-01,0.00000000e+00
1.97000000e+05,1.20272874e-06,8.70531047e-02,8.75402454e-02,9.74281461e-04,2.36830953e-05,5.98511286e-01,2.25896196e-01,0.00000000e+00
1.98000000e+05,1.21854222e-06,8.64794765e-02,8.69697700e-02,9.80586974e-04,2.36810365e-05,5.98501783e-01,2.27043484e-01,0.00000000e+00
1.99000000e+05,1.23466827e-06,8.59058579e-02,8.63993447e-02,9.86973636e-04,2.36789405e-05,5.98492157e-01,2.28190754e-01,0.00000000e+00
2.00000000e+05,1.25111514e-06,8.53322488e-02,8.58289703e-02,9.93443004e-04,2.36768064e-05,5.98482405e-01,2.29338005e-01,0.00000000e+00
2.01000000e+05,1.26789136e-06,8.47586495e-02,8.52586478e-02,9.99996675e-04,2.36746333e-05,5.98472527e-01,2.30485237e-01,0.00000000e+00
2.02000000e+05,1.28500575e-06,8.41850600e-02,8.46883782e-02,1.00663629e-03,2.36724203e-05,5.98462518e-01,2.31632450e-01,0.00000000e+00
2.03000000e+05,1.30246742e-06,8.36114806e-02,8.41181623e-02,1.01336352e-03,2.36701663e-05,5.98452377e-01,2.32779644e-01,0.00000000e+00
2.04000000e+05,1.32028579e-06,8.30379113e-02,8.35480013e-02,1.02018011e-03,2.36678703e-05,5.98442101e-01,2.33926818e-01,0.00000000e+00
2.05000000e+05,1.33847060e-06,8.24643522e-02,8.29778961e-02,1.02708781e-03,2.36655312e-05,5.98431687e-01,2.35073972e-01,0.00000000e+00
2.06000000e+05,1.35703192e-06,8.18908036e-02,8.24078479e-02,1.03408844e-03,2.36631479e-05,5.98421133e-01,2.36221107e-01,0.00000000e+00
2.07000000e+05,1.37598017e-06,8.13172656e-02,8.18378575e-02,1.04118386e-03,2.36607194e-05,5.98410436e-01,2.37368221e-01,0.00000000e+00
2.08000000e+05,1.39532614e-06,8.07437383e-02,8.12679263e-02,1.04837600e-03,2.36582443e-05,5.98399592e-01,2.38515314e-01,0.00000000e+00
2.09000000e+05,1.41508098e-06,8.01702219e-02,8.06980553e-02,1.05566680e-03,2.36557215e-05,5.98388599e-01,2.39662386e-01,0.00000000e+00
2.10000000e+05,1.43525624e-06,7.95967165e-02,8.01282456e-02,1.06305830e-03,2.36531498e-05,5.98377454e-01,2.40809438e-01,0.00000000e+00
2.11000000e+05,1.45586389e-06,7.90232222e-02,7.95584985e-02,1.07055256e-03,2.36505278e-05,5.98366153e-01,2.41956467e-01,0.00000000e+00
2.12000000e+05,1.47691630e-06,7.84497394e-02,7.89888152e-02,1.07815171e-03,2.36478542e-05,5.98354694e-01,2.43103475e-01,0.00000000e+00
2.13000000e+05,1.49842631e-06,7.78762680e-02,7.84191970e-02,1.08585793e-03,2.36451277e-05,5.98343073e-01,2.44250461e-01,0.00000000e+00
2.14000000e+05,1.52040722e-06,7.73028084e-02,7.78496451e-02,1.09367348e-03,2.36423468e-05,5.98331286e-01,2.45397424e-01,0.00000000e+00
2.15000000e+05,1.54287280e-06,7.67293606e-02,7.72801609e-02,1.10160066e-03,2.36395100e-05,5.98319331e-01,2.46544365e-01,0.00000000e+00
2.16000000e+05,1.56583733e-06,7.61559248e-02,7.67107457e-02,1.10964185e-03,2.36366158e-05,5.98307203e-01,2.47691282e-01,0.00000000e+00
2.17000000e+05,1.58931564e-06,7.55825013e-02,7.61414010e-02,1.11779948e-03,2.36336626e-05,5.98294899e-01,2.48838176e-01,0.00000000e+00
2.18000000e+05,1.61332307e-06,7.50090901e-02,7.55721282e-02,1.12607607e-03,2.36306488e-05,5.98282415e-01,2.49985046e-01,0.00000000e+00
2.19000000e+05,1.63787557e-06,7.44356916e-02,7.50029287e-02,1.13447419e-03,2.36275727e-05,5.98269747e-01,2.51131893e-01,0.00000000e+00
2.20000000e+05,1.66298969e-06,7.38623059e-02,7.44338041e-02,1.14299651e-03,2.36244325e-05,5.98256892e-01,2.52278714e-01,0.00000000e+00
2.21000000e+05,1.68868259e-06,7.32889331e-02,7.38647560e-02,1.15164576e-03,2.36212265e-05,5.98243844e-01,2.53425511e-01,0.00000000e+00
2.22000000e+05,1.71497209e-06,7.27155736e-02,7.32957859e-02,1.16042474e-03,2.36179527e-05,5.98230600e-01,2.54572283e-01,0.00000000e+00
2.23000000e+05,1.74187672e-06,7.21422274e-02,7.27268956e-02,1.16933635e-03,2.36146093e-05,5.98217155e-01,2.55719029e-01,0.00000000e+00
2.24000000e+05,1.76941572e-06,7.15688949e-02,7.21580867e-02,1.17838357e-03,2.36111942e-05,5.98203505e-01,2.56865749e-01,0.00000000e+00
2.25000000e+05,1.79760906e-06,7.09955762e-02,7.15893609e-02,1.18756947e-03,2.36077052e-05,5.98189645e-01,2.58012443e-01,0.00000000e+00
2.26000000e+05,1.82647754e-06,7.04222716e-02,7.10207202e-02,1.19689720e-03,2.36041404e-05,5.98175571e-01,2.59159110e-01,0.00000000e+00
2.27000000e+05,1.85604275e-06,6.98489813e-02,7.04521663e-02,1.20637003e-03,2.36004973e-05,5.98161276e-01,2.60305750e-01,0.00000000e+00
2.28000000e+05,1.88632718e-06,6.92757055e-02,6.98837011e-02,1.21599130e-03,2.35967738e-05,5.98146757e-01,2.61452362e-01,0.00000000e+00
2.29000000e+05,1.91735421e-06,6.87024444e-02,6.93153266e-02,1.22576446e-03,2.35929673e-05,5.98132008e-01,2.62598946e-01,0.00000000e+00
2.30000000e+05,1.94914817e-06,6.81291984e-02,6.87470449e-02,1.23569309e-03,2.35890754e-05,5.98117024e-01,2.63745502e-01,0.00000000e+00
2.31000000e+05,1.98173439e-06,6.75559676e-02,6.81788581e-02,1.24578085e-03,2.35850955e-05,5.98101798e-01,2.64892028e-01,0.00000000e+00
2.32000000e+05,2.01513927e-06,6.69827524e-02,6.76107682e-02,1.25603153e-03,2.35810249e-05,5.98086326e-01,2.66038525e-01,0.00000000e+00
2.33000000e+05,2.04939029e-06,6.64095530e-02,6.70427775e-02,1.26644903e-03,2.35768609e-05,5.98070601e-01,2.67184993e-01,0.00000000e+00
2.34000000e+05,2.08451609e-06,6.58363696e-02,6.64748883e-02,1.27703739e-03,2.35726004e-05,5.98054618e-01,2.68331430e-01,0.00000000e+00
2.35000000e+05,2.12054652e-06,6.52632026e-02,6.59071030e-02,1.28780075e-03,2.35682405e-05,5.98038369e-01,2.69477836e-01,0.00000000e+00
2.36000000e+05,2.15751274e-06,6.46900522e-02,6.53394239e-02,1.29874341e-03,2.35637780e-05,5.98021849e-01,2.70624211e-01,0.00000000e+00
2.37000000e+05,2.19544720e-06,6.41169188e-02,6.47718537e-02,1.30986980e-03,2.35592098e-05,5.98005050e-01,2.71770553e-01,0.00000000e+00
2.38000000e+05,2.23438382e-06,6.35438026e-02,6.42043949e-02,1.32118448e-03,2.35545323e-05,5.97987966e-01,2.72916864e-01,0.00000000e+00
2.39000000e+05,2.27435795e-06,6.29707040e-02,6.36370501e-02,1.33269219e-03,2.35497422e-05,5.97970589e-01,2.74063141e-01,0.00000000e+00
2.40000000e+05,2.31540655e-06,6.23976232e-02,6.30698221e-02,1.34439780e-03,2.35448357e-05,5.97952912e-01,2.75209384e-01,0.00000000e+00
2.41000000e+05,2.35756822e-06,6.18245606e-02,6.25027138e-02,1.35630635e-03,2.35398089e-05,5.97934928e-01,2.76355594e-01,0.00000000e+00
2.42000000e+05,2.40088328e-06,6.12515166e-02,6.19357281e-02,1.36842305e-03,2.35346581e-05,5.97916628e-01,2.77501769e-01,0.00000000e+00
2.43000000e+05,2.44539390e-06,6.06784915e-02,6.13688681e-02,1.38075329e-03,2.35293789e-05,5.97898004e-01,2.78647908e-01,0.00000000e+00
2.44000000e+05,2.49114416e-06,6.01054856e-02,6.08021369e-02,1.39330263e-03,2.35239672e-05,5.97879049e-01,2.79794011e-01,0.00000000e+00
2.45000000e+05,2.53818021e-06,5.95324993e-02,6.02355377e-02,1.40607684e-03,2.35184184e-05,5.97859752e-01,2.80940078e-01,0.00000000e+00
2.46000000e+05,2.58655033e-06,5.89595330e-02,5.96690740e-02,1.41908188e-03,2.35127279e-05,5.97840105e-01,2.82086107e-01,0.00000000e+00
2.47000000e+05,2.63630507e-06,5.83865871e-02,5.91027491e-02,1.43232391e-03,2.35068908e-05,5.97820098e-01,2.83232098e-01,0.00000000e+00
2.48000000e+05,2.68749740e-06,5.78136620e-02,5.85365667e-02,1.44580932e-03,2.35009020e-05,5.97799723e-01,2.84378051e-01,0.00000000e+00
2.49000000e+05,2.74018282e-06,5.72407581e-02,5.79705305e-02,1.45954471e-03,2.34947562e-05,5.97778968e-01,2.85523964e-01,0.00000000e+00
2.50000000e+05,2.79441950e-06,5.66678759e-02,5.74046443e-02,1.47353693e-03,2.34884479e-05,5.97757823e-01,2.86669837e-01,0.00000000e+00
2.51000000e+05,2.85026849e-06,5.60950157e-02,5.68389122e-02,1.48779307e-03,2.34819714e-05,5.97736278e-01,2.87815669e-01,0.00000000e+00
2.52000000e+05,2.90779381e-06,5.55221780e-02,5.62733383e-02,1.50232048e-03,2.34753206e-05,5.97714321e-01,2.88961460e-01,0.00000000e+00
2.53000000e+05,2.96706269e-06,5.49493633e-02,5.57079267e-02,1.51712678e-03,2.34684893e-05,5.97691940e-01,2.90107207e-01,0.00000000e+00
2.54000000e+05,3.02814573e-06,5.43765721e-02,5.51426820e-02,1.53221985e-03,2.34614708e-05,5.97669124e-01,2.91252912e-01,0.00000000e+00
2.55000000e+05,3.09111712e-06,5.38038049e-02,5.45776088e-02,1.54760789e-03,2.34542584e-05,5.97645861e-01,2.92398572e-01,0.00000000e+00
2.56000000e+05,3.15605485e-06,5.32310621e-02,5.40127118e-02,1.56329940e-03,2.34468448e-05,5.97622136e-01,2.93544188e-01,0.00000000e+00
2.57000000e+05,3.22304095e-06,5.26583444e-02,5.34479960e-02,1.57930318e-03,2.34392225e-05,5.97597937e-01,2.94689757e-01,0.00000000e+00
2.58000000e+05,3.29216174e-06,5.20856522e-02,5.28834664e-02,1.59562840e-03,2.34313838e-05,5.97573250e-01,2.95835280e-01,0.00000000e+00
2.59000000e+05,3.36350810e-06,5.15129861e-02,5.23191284e-02,1.61228454e-03,2.34233203e-05,5.97548059e-01,2.96980755e-01,0.00000000e+00
2.60000000e+05,3.43717575e-06,5.09403468e-02,5.17549875e-02,1.62928149e-03,2.34150234e-05,5.97522351e-01,2.98126181e-01,0.00000000e+00
2.61000000e+05,3.51326558e-06,5.03677348e-02,5.11910495e-02,1.64662949e-03,2.34064843e-05,5.97496109e-01,2.99271557e-01,0.00000000e+00
2.62000000e+05,3.59188399e-06,4.97951507e-02,5.06273203e-02,1.66433919e-03,2.33976934e-05,5.97469318e-01,3.00416882e-01,0.00000000e+00
2.63000000e+05,3.67314321e-06,4.92225952e-02,5.00638060e-02,1.68242168e-03,2.33886408e-05,5.97441959e-01,3.01562156e-01,0.00000000e+00
2.64000000e+05,3.75716174e-06,4.86500690e-02,4.95005132e-02,1.70088847e-03,2.33793162e-05,5.97414016e-01,3.02707376e-01,0.00000000e+00
2.65000000e+05,3.84406473e-06,4.80775727e-02,4.89374485e-02,1.71975156e-03,2.33697087e-05,5.97385471e-01,3.03852543e-01,0.00000000e+00
2.66000000e+05,3.93398445e-06,4.75051071e-02,4.83746188e-02,1.73902341e-03,2.33598069e-05,5.97356303e-01,3.04997654e-01,0.00000000e+00
2.67000000e+05,4.02706079e-06,4.69326729e-02,4.78120314e-02,1.75871700e-03,2.33495988e-05,5.97326494e-01,3.06142708e-01,0.00000000e+00
2.68000000e+05,4.12344175e-06,4.63602709e-02,4.72496938e-02,1.77884585e-03,2.33390718e-05,5.97296022e-01,3.07287705e-01,0.00000000e+00
2.69000000e+05,4.22328405e-06,4.57879019e-02,4.66876139e-02,1.79942406e-03,2.33282127e-05,5.97264866e-01,3.08432643e-01,0.00000000e+00
2.70000000e+05,4.32675371e-06,4.52155667e-02,4.61257998e-02,1.82046628e-03,2.33170077e-05,5.97233003e-01,3.09577520e-01,0.00000000e+00
2.71000000e+05,4.43402675e-06,4.46432662e-02,4.55642601e-02,1.84198783e-03,2.33054420e-05,5.97200411e-01,3.10722336e-01,0.00000000e+00
2.72000000e+05,4.54528989e-06,4.40710013e-02,4.50030036e-02,1.86400465e-03,2.32935005e-05,5.97167064e-01,3.11867088e-01,0.00000000e+00
2.73000000e+05,4.66074136e-06,4.34987729e-02,4.44420396e-02,1.88653339e-03,2.32811669e-05,5.97132937e-01,3.13011776e-01,0.00000000e+00
2.74000000e+05,4.78059171e-06,4.29265821e-02,4.38813778e-02,1.90959141e-03,2.32684241e-05,5.97098003e-01,3.14156397e-01,0.00000000e+00
2.75000000e+05,4.90506480e-06,4.23544297e-02,4.33210281e-02,1.93319683e-03,2.32552544e-05,5.97062234e-01,3.15300951e-01,0.00000000e+00
2.76000000e+05,5.03439876e-06,4.17823169e-02,4.27610011e-02,1.95736860e-03,2.32416387e-05,5.97025602e-01,3.16445435e-01,0.00000000e+00
2.77000000e+05,5.16884709e-06,4.12102447e-02,4.22013079e-02,1.98212649e-03,2.32275573e-05,5.96988076e-01,3.17589848e-01,0.00000000e+00
2.78000000e+05,5.30867990e-06,4.06382143e-02,4.16419599e-02,2.00749116e-03,2.32129892e-05,5.96949624e-01,3.18734189e-01,0.00000000e+00
2.79000000e+05,5.45418517e-06,4.00662269e-02,4.10829690e-02,2.03348424e-03,2.31979121e-05,5.96910213e-01,3.19878455e-01,0.00000000e+00
2.80000000e+05,5.60567023e-06,3.94942837e-02,4.05243479e-02,2.06012833e-03,2.31823028e-05,5.96869808e-01,3.21022644e-01,0.00000000e+00
2.81000000e+05,5.76346327e-06,3.89223861e-02,3.99661096e-02,2.08744707e-03,2.31661366e-05,5.96828373e-01,3.22166755e-01,0.00000000e+00
2.82000000e+05,5.92791509e-06,3.83505353e-02,3.94082679e-02,2.11546523e-03,2.31493875e-05,5.96785869e-01,3.23310785e-01,0.00000000e+00
2.83000000e+05,6.09940097e-06,3.77787328e-02,3.88508372e-02,2.14420872e-03,2.31320278e-05,5.96742257e-01,3.24454733e-01,0.00000000e+00
2.84000000e+05,6.27832275e-06,3.72069802e-02,3.82938325e-02,2.17370472e-03,2.31140286e-05,5.96697494e-01,3.25598596e-01,0.00000000e+00
2.85000000e+05,6.46511104e-06,3.66352788e-02,3.77372697e-02,2.20398166e-03,2.30953590e-05,5.96651537e-01,3.26742373e-01,0.00000000e+00
2.86000000e+05,6.66022778e-06,3.60636305e-02,3.71811652e-02,2.23506940e-03,2.30759864e-05,5.96604339e-01,3.27886060e-01,0.00000000e+00
2.87000000e+05,6.86416896e-06,3.54920368e-02,3.66255364e-02,2.26699924e-03,2.30558763e-05,5.96555853e-01,3.29029655e-01,0.00000000e+00
2.88000000e+05,7.07746766e-06,3.49204995e-02,3.60704015e-02,2.29980402e-03,2.30349922e-05,5.96506027e-01,3.30173156e-01,0.00000000e+00
2.89000000e+05,7.30069737e-06,3.43490206e-02,3.55157797e-02,2.33351820e-03,2.30132954e-05,5.96454807e-01,3.31316560e-01,0.00000000e+00
2.90000000e+05,7.53447576e-06,3.37776021e-02,3.49616911e-02,2.36817800e-03,2.29907447e-05,5.96402139e-01,3.32459865e-01,0.00000000e+00
2.91000000e+05,7.77946873e-06,3.32062460e-02,3.44081567e-02,2.40382145e-03,2.29672966e-05,5.96347962e-01,3.33603067e-01,0.00000000e+00
2.92000000e+05,8.03639501e-06,3.26349544e-02,3.38551987e-02,2.44048854e-03,2.29429049e-05,5.96292215e-01,3.34746164e-01,0.00000000e+00
2.93000000e+05,8.30603121e-06,3.20637298e-02,3.33028405e-02,2.47822130e-03,2.29175205e-05,5.96234832e-01,3.35889152e-01,0.00000000e+00
2.94000000e+05,8.58921747e-06,3.14925746e-02,3.27511065e-02,2.51706396e-03,2.28910912e-05,5.96175745e-01,3.37032029e-01,0.00000000e+00
2.95000000e+05,8.88686375e-06,3.09214912e-02,3.22000228e-02,2.55706307e-03,2.28635616e-05,5.96114881e-01,3.38174791e-01,0.00000000e+00
2.96000000e+05,9.19995686e-06,3.03504826e-02,3.16496164e-02,2.59826761e-03,2.28348727e-05,5.96052164e-01,3.39317435e-01,0.00000000e+00
2.97000000e+05,9.52956835e-06,2.97795515e-02,3.10999161e-02,2.64072921e-03,2.28049620e-05,5.95987512e-01,3.40459956e-01,0.00000000e+00
2.98000000e+05,9.87686329e-06,2.92087010e-02,3.05509521e-02,2.68450226e-03,2.27737625e-05,5.95920842e-01,3.41602352e-01,0.00000000e+00
2.99000000e+05,1.02431102e-05,2.86379344e-02,3.00027564e-02,2.72964408e-03,2.27412034e-05,5.95852063e-01,3.42744617e-01,0.00000000e+00
3.00000000e+05,1.06296922e-05,2.80672551e-02,2.94553626e-02,2.77621514e-03,2.27072089e-05,5.95781081e-01,3.43886749e-01,0.00000000e+00
3.01000000e+05,1.10381196e-05,2.74966667e-02,2.89088063e-02,2.82427922e-03,2.26716984e-05,5.95707795e-01,3.45028743e-01,0.00000000e+00
3.02000000e+05,1.14700440e-05,2.69261732e-02,2.83631251e-02,2.87390367e-03,2.26345858e-05,5.95632100e-01,3.46170594e-01,0.00000000e+00
3.03000000e+05,1.19272746e-05,2.63557788e-02,2.78183586e-02,2.92515956e-03,2.25957795e-05,5.95553883e-01,3.47312297e-01,0.00000000e+00
3.04000000e+05,1.24117963e-05,2.57854879e-02,2.72745489e-02,2.97812198e-03,2.25551814e-05,5.95473026e-01,3.48453848e-01,0.00000000e+00
3.05000000e+05,1.29257906e-05,2.52153053e-02,2.67317404e-02,3.03287027e-03,2.25126871e-05,5.95389405e-01,3.49595241e-01,0.00000000e+00
3.06000000e+05,1.34716590e-05,2.46452361e-02,2.61899802e-02,3.08948829e-03,2.24681849e-05,5.95302884e-01,3.50736471e-01,0.00000000e+00
3.07000000e+05,1.40520508e-05,2.40752858e-02,2.56493181e-02,3.14806470e-03,2.24215555e-05,5.95213325e-01,3.51877533e-01,0.00000000e+00
3.08000000e+05,1.46698935e-05,2.35054603e-02,2.51098069e-02,3.20869330e-03,2.23726715e-05,5.95120578e-01,3.53018419e-01,0.00000000e+00
3.09000000e+05,1.53284289e-05,2.29357659e-02,2.45715026e-02,3.27147329e-03,2.23213964e-05,5.95024483e-01,3.54159125e-01,0.00000000e+00
3.10000000e+05,1.60312546e-05,2.23662097e-02,2.40344645e-02,3.33650969e-03,2.22675843e-05,5.94924874e-01,3.55299643e-01,0.00000000e+00
3.11000000e+05,1.67823713e-05,2.17967989e-02,2.34987557e-02,3.40391362e-03,2.22110792e-05,5.94821571e-01,3.56439967e-01,0.00000000e+00
3.12000000e+05,1.75862386e-05,2.12275418e-02,2.29644431e-02,3.47380273e-03,2.21517140e-05,5.94714385e-01,3.57580089e-01,0.00000000e+00
3.13000000e+05,1.84478395e-05,2.06584470e-02,2.24315978e-02,3.54630162e-03,2.20893098e-05,5.94603115e-01,3.58720002e-01,0.00000000e+00
3.14000000e+05,1.93727559e-05,2.00895243e-02,2.19002954e-02,3.62154218e-03,2.20236748e-05,5.94487545e-01,3.59859697e-01,0.00000000e+00
3.15000000e+05,2.03672573e-05,1.95207841e-02,2.13706161e-02,3.69966409e-03,2.19546037e-05,5.94367447e-01,3.60999166e-01,0.00000000e+00
3.16000000e+05,2.14384050e-05,1.89522379e-02,2.08426455e-02,3.78081526e-03,2.18818766e-05,5.94242580e-01,3.62138401e-01,0.00000000e+00
3.17000000e+05,2.25941760e-05,1.83838983e-02,2.03164745e-02,3.86515225e-03,2.18052574e-05,5.94112684e-01,3.63277392e-01,0.00000000e+00
3.18000000e+05,2.38436098e-05,1.78157795e-02,1.97921999e-02,3.95284079e-03,2.17244933e-05,5.93977483e-01,3.64416128e-01,0.00000000e+00
3.19000000e+05,2.51969833e-05,1.72478969e-02,1.92699250e-02,4.04405620e-03,2.16393131e-05,5.93836685e-01,3.65554600e-01,0.00000000e+00
3.20000000e+05,2.66660220e-05,1.66802676e-02,1.87497596e-02,4.13898389e-03,2.15494259e-05,5.93689977e-01,3.66692797e-01,0.00000000e+00
3.21000000e+05,2.82641535e-05,1.61129111e-02,1.82318210e-02,4.23781976e-03,2.14545196e-05,5.93537023e-01,3.67830706e-01,0.00000000e+00
3.22000000e+05,3.00068158e-05,1.55458488e-02,1.77162341e-02,4.34077064e-03,2.13542594e-05,5.93377469e-01,3.68968316e-01,0.00000000e+00
3.23000000e+05,3.19118332e-05,1.49791051e-02,1.72031324e-02,4.44805459e-03,2.12482861e-05,5.93210934e-01,3.70105614e-01,0.00000000e+00
3.24000000e+05,3.39998788e-05,1.44127075e-02,1.66926581e-02,4.55990118e-03,2.11362139e-05,5.93037012e-01,3.71242585e-01,0.00000000e+00
3.25000000e+05,3.62950462e-05,1.38466875e-02,1.61849633e-02,4.67655163e-03,2.10176288e-05,5.92855270e-01,3.72379215e-01,0.00000000e+00
3.26000000e+05,3.88255616e-05,1.32810810e-02,1.56802103e-02,4.79825869e-03,2.08920862e-05,5.92665243e-01,3.73515489e-01,0.00000000e+00
3.27000000e+05,4.16246790e-05,1.27159294e-02,1.51785726e-02,4.92528642e-03,2.07591080e-05,5.92466437e-01,3.74651391e-01,0.00000000e+00
3.28000000e+05,4.47318139e-05,1.21512807e-02,1.46802354e-02,5.05790945e-03,2.06181804e-05,5.92258322e-01,3.75786902e-01,0.00000000e+00
3.29000000e+05,4.81939921e-05,1.15871912e-02,1.41853972e-02,5.19641185e-03,2.04687504e-05,5.92040331e-01,3.76922006e-01,0.00000000e+00
3.30000000e+05,5.20677210e-05,1.10237272e-02,1.36942699e-02,5.34108532e-03,2.03102217e-05,5.91811859e-01,3.78056681e-01,0.00000000e+00
3.31000000e+05,5.64214300e-05,1.04609675e-02,1.32070807e-02,5.49222637e-03,2.01419505e-05,5.91572254e-01,3.79190908e-01,0.00000000e+00
3.32000000e+05,6.13386927e-05,9.89900653e-03,1.27240727e-02,5.65013226e-03,1.99632396e-05,5.91320822e-01,3.80324664e-01,0.00000000e+00
3.33000000e+05,6.69225316e-05,9.33795912e-03,1.22455066e-02,5.81509505e-03,1.97733312e-05,5.91056816e-01,3.81457927e-01,0.00000000e+00
